"","support","confidence","lift","count","lhs","rhs"
"1098",0.243112947658402,0.368861024033438,1.01245029659084,353,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1590",0.24931129476584,0.4525,1.01237288135593,362,"{CS.Is.Prestigious=Yes,
Uses.Computer.At.Home=Yes} ","{Would.Enroll.In.CS=Yes}"
"771",0.133608815426997,0.368821292775665,1.01234124217442,194,"{CS.Provides.Good.Wages=Yes,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Maybe}"
"1136",0.267217630853994,0.368821292775665,1.01234124217442,388,"{CS.Fosters.Creativity=Yes,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1138",0.272038567493113,0.368814192343604,1.01232175289776,395,"{CS.Fosters.Creativity=Yes,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1366",0.163911845730028,0.452471482889734,1.01230908036347,238,"{CS.Provides.Good.Wages=Yes,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"112",0.307851239669421,0.452429149797571,1.01221436903863,447,"{Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Yes}"
"1647",0.307851239669421,0.452429149797571,1.01221436903863,447,"{Year=2011,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Yes}"
"308",0.142561983471074,0.190959409594096,1.01194548441835,207,"{Uses.Computer.At.Work=No,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=No}"
"654",0.105371900826446,0.368674698795181,1.01193887079509,153,"{Uses.Computer.At.Lan.House=Yes,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Maybe}"
"1158",0.278236914600551,0.368613138686131,1.01176990051467,404,"{Has.Used.Email=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Maybe}"
"10",0.115702479338843,0.190909090909091,1.01167883211679,168,"{Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=No}"
"166",0.115702479338843,0.190909090909091,1.01167883211679,168,"{Year=2011,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=No}"
"1135",0.25,0.368527918781726,1.01153598879219,363,"{CS.Fosters.Creativity=Yes,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Maybe}"
"1030",0.185261707988981,0.368493150684931,1.01144055726752,269,"{Uses.Computer.At.Library=No,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Maybe}"
"291",0.129476584022039,0.190862944162437,1.01143428804328,188,"{CS.Fosters.Creativity=Yes,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=No}"
"1189",0.136363636363636,0.452054794520548,1.01137682841885,198,"{CS.Only.Teaches.To.Use.Software=No,
Has.Used.Spreadsheet=Yes} ","{Would.Enroll.In.CS=Yes}"
"783",0.101239669421488,0.368421052631579,1.01124266242165,147,"{CS.Requires.Knowledge.In.Computers=Yes,
Uses.Computer.At.Lan.House=No} ","{Would.Enroll.In.CS=Maybe}"
"174",0.105371900826446,0.190773067331671,1.01095800644374,153,"{Uses.Computer.At.Friends.House=Yes,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=No}"
"1388",0.141184573002755,0.451541850220264,1.01022922422161,205,"{CS.Requires.Knowledge.In.Computers=Yes,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Yes}"
"935",0.172865013774105,0.368035190615836,1.0101835477773,251,"{Uses.Computer.At.Lan.House=No,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Maybe}"
"836",0.131542699724518,0.368015414258189,1.01012926560093,191,"{CS.Has.Low.Employability=No,
Uses.Computer.At.Relatives.House=Yes} ","{Would.Enroll.In.CS=Maybe}"
"941",0.190082644628099,0.368,1.01008695652174,276,"{Uses.Computer.At.Lan.House=No,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1712",0.310606060606061,0.451451451451451,1.01002697612867,451,"{Uses.Computer.At.Library=No,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Yes}"
"1170",0.305096418732782,0.367940199335548,1.00992281556752,443,"{Has.Used.Internet=Yes,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Maybe}"
"248",0.116391184573003,0.190529875986471,1.00966926982612,169,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=No}"
"1078",0.225206611570248,0.367829021372328,1.00961765412594,327,"{CS.Only.Teaches.To.Use.Software=No,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Maybe}"
"253",0.12396694214876,0.19047619047619,1.00938477580813,180,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Uses.Computer.At.Home=Yes} ","{Would.Enroll.In.CS=No}"
"1451",0.200413223140496,0.451162790697674,1.00938115884903,291,"{CS.Has.Low.Employability=No,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Yes}"
"1617",0.21900826446281,0.451063829787234,1.00915975477822,318,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Uses.Computer.At.Relatives.House=Yes} ","{Would.Enroll.In.CS=Yes}"
"64",0.172176308539945,0.367647058823529,1.00911820304681,250,"{CS.Requires.Knowledge.In.Computers=Yes} ","{Would.Enroll.In.CS=Maybe}"
"805",0.172176308539945,0.367647058823529,1.00911820304681,250,"{Year=2011,
CS.Requires.Knowledge.In.Computers=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1302",0.104683195592287,0.451038575667656,1.00910325403611,152,"{Most.CS.Students.Are.Male=Yes,
Higher.Education.Required.To.Work.In.CS=Yes} ","{Would.Enroll.In.CS=Yes}"
"471",0.120523415977961,0.451030927835052,1.00908614363096,175,"{Uses.Computer.At.Library=No,
Has.Used.Games=No} ","{Would.Enroll.In.CS=Yes}"
"1487",0.168044077134986,0.451016635859519,1.00905416836367,244,"{CS.Work.Has.Long.Hours=No,
CS.Is.Prestigious=Yes} ","{Would.Enroll.In.CS=Yes}"
"1146",0.278236914600551,0.367606915377616,1.00900801725576,404,"{Has.Used.Text.Editor=Yes,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"609",0.110881542699725,0.367579908675799,1.00893388921977,161,"{CS.Only.Teaches.To.Use.Software=No,
Has.Used.Spreadsheet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1553",0.151515151515152,0.450819672131148,1.00861350375104,220,"{CS.Is.Prestigious=Yes,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Yes}"
"214",0.127410468319559,0.190329218106996,1.0086059295305,185,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=No}"
"78",0.260330578512397,0.36734693877551,1.00829443308514,378,"{CS.Only.Teaches.To.Use.Software=No} ","{Would.Enroll.In.CS=Maybe}"
"1087",0.260330578512397,0.36734693877551,1.00829443308514,378,"{Year=2011,
CS.Only.Teaches.To.Use.Software=No} ","{Would.Enroll.In.CS=Maybe}"
"257",0.118457300275482,0.190265486725664,1.0082681997287,172,"{Uses.Computer.At.Library=No,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=No}"
"518",0.122589531680441,0.450632911392405,1.00819566616606,178,"{Uses.Computer.At.Relatives.House=No,
Has.Used.For.Development=No} ","{Would.Enroll.In.CS=Yes}"
"267",0.139118457300275,0.190207156308851,1.00795909109654,202,"{Uses.Computer.At.Library=No,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=No}"
"1708",0.278925619834711,0.450500556173526,1.00789954940518,405,"{CS.Fosters.Creativity=Yes,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Yes}"
"954",0.149449035812672,0.367174280879865,1.00782052143207,217,"{CS.Only.Teaches.To.Use.Software=No,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=Maybe}"
"258",0.122589531680441,0.19017094017094,1.00776717200075,178,"{Uses.Computer.At.Library=No,
Has.Used.Database=No} ","{Would.Enroll.In.CS=No}"
"1640",0.259641873278237,0.450418160095579,1.00771520563757,377,"{Uses.Computer.At.Work=No,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Yes}"
"1450",0.203168044077135,0.450381679389313,1.00763358778626,295,"{CS.Has.Low.Employability=No,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"817",0.147382920110193,0.367066895368782,1.00752576951885,214,"{CS.Uses.Little.Math=No,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1143",0.25,0.367037411526795,1.00744484222478,363,"{Uses.Computer.At.Work=No,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"435",0.118457300275482,0.450261780104712,1.00736533853936,172,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Other.Softwares=Yes} ","{Would.Enroll.In.CS=Yes}"
"976",0.165977961432507,0.366818873668189,1.00684499917998,241,"{CS.Is.Prestigious=Yes,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Maybe}"
"1074",0.196280991735537,0.366795366795367,1.00678047747991,285,"{CS.Only.Teaches.To.Use.Software=No,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1592",0.254132231404959,0.45,1.00677966101695,369,"{CS.Is.Prestigious=Yes,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Yes}"
"1697",0.274793388429752,0.449830890642616,1.00640131465806,399,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"159",0.106060606060606,0.189889025893958,1.00627323210959,154,"{Uses.Computer.At.Work=No,
Has.Used.Spreadsheet=No} ","{Would.Enroll.In.CS=No}"
"983",0.18732782369146,0.366576819407008,1.00618060827784,272,"{CS.Is.Prestigious=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Maybe}"
"800",0.149449035812672,0.366554054054054,1.00611812190262,217,"{CS.Requires.Knowledge.In.Computers=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Maybe}"
"1264",0.150826446280992,0.449691991786448,1.0060905578951,219,"{Field.Of.Interest=Biology-Health Sciences,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Yes}"
"1650",0.224517906336088,0.449655172413793,1.0060081823495,326,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"1701",0.292011019283747,0.449628844114528,1.00594927835793,424,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Yes}"
"1713",0.303719008264463,0.44954128440367,1.00575338205567,441,"{Uses.Computer.At.Library=No,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Yes}"
"1456",0.220385674931129,0.449438202247191,1.00552275756999,320,"{CS.Has.Low.Employability=No,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Yes}"
"1109",0.25,0.366296670030272,1.00541165384491,363,"{Uses.Computer.At.Home=Yes,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Maybe}"
"938",0.173553719008264,0.366279069767442,1.00536334461687,252,"{CS.Fosters.Creativity=Yes,
Uses.Computer.At.Lan.House=No} ","{Would.Enroll.In.CS=Maybe}"
"728",0.138429752066116,0.366120218579235,1.00492732963525,201,"{Most.CS.Students.Are.Male=Yes,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Maybe}"
"85",0.307851239669421,0.366093366093366,1.00485362489143,447,"{Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Maybe}"
"1157",0.307851239669421,0.366093366093366,1.00485362489143,447,"{Year=2011,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Maybe}"
"536",0.112947658402204,0.366071428571429,1.00479341074804,164,"{Field.Of.Interest=Human Sciences,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Maybe}"
"1082",0.225895316804408,0.366071428571429,1.00479341074804,328,"{CS.Only.Teaches.To.Use.Software=No,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Maybe}"
"980",0.190082644628099,0.36604774535809,1.00472840502826,276,"{CS.Is.Prestigious=Yes,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"810",0.12603305785124,0.366,1.00459735349716,183,"{CS.Uses.Little.Math=No,
CS.Is.Prestigious=Yes} ","{Would.Enroll.In.CS=Maybe}"
"785",0.108126721763085,0.365967365967366,1.00450777955504,157,"{CS.Requires.Knowledge.In.Computers=Yes,
CS.Is.Prestigious=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1638",0.25137741046832,0.448954489544895,1.00444055288011,365,"{CS.Fosters.Creativity=Yes,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Yes}"
"1641",0.28099173553719,0.448844884488449,1.00419533478772,408,"{Has.Used.Email=Yes,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Yes}"
"88",0.323002754820937,0.365834633385335,1.00414345496315,469,"{Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1172",0.323002754820937,0.365834633385335,1.00414345496315,469,"{Year=2011,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"182",0.101239669421488,0.189432989690722,1.00385657310558,147,"{Uses.Computer.At.Relatives.House=Yes,
Has.Used.Database=No} ","{Would.Enroll.In.CS=No}"
"1110",0.252066115702479,0.365634365634366,1.00359375973743,366,"{Uses.Computer.At.Library=No,
Has.Used.Social.Network=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1093",0.21831955922865,0.36562860438293,1.00357794624577,317,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Maybe}"
"717",0.103994490358127,0.365617433414044,1.00354728415348,151,"{Most.CS.Students.Are.Male=Yes,
CS.Is.Prestigious=Yes} ","{Would.Enroll.In.CS=Maybe}"
"797",0.140495867768595,0.365591397849462,1.00347582169645,204,"{CS.Requires.Knowledge.In.Computers=Yes,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1099",0.245867768595041,0.365404298874104,1.00296227214593,357,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Maybe}"
"1202",0.161157024793388,0.448275862068966,1.00292226767972,234,"{Uses.Computer.At.Digital.Inclusion.Center=No,
Has.Used.Spreadsheet=Yes} ","{Would.Enroll.In.CS=Yes}"
"1381",0.116391184573003,0.448275862068966,1.00292226767972,169,"{CS.Requires.Knowledge.In.Computers=Yes,
CS.Work.Has.Long.Hours=No} ","{Would.Enroll.In.CS=Yes}"
"1454",0.214876033057851,0.448275862068966,1.00292226767972,312,"{CS.Has.Low.Employability=No,
Has.Used.Internet=Yes} ","{Would.Enroll.In.CS=Yes}"
"348",0.101239669421488,0.448170731707317,1.00268706076891,147,"{Educational.Stage=High School (10th Grade),
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Yes}"
"1515",0.166666666666667,0.448148148148148,1.00263653483992,242,"{Uses.Computer.At.School=No,
Has.Used.Image.Editor=Yes} ","{Would.Enroll.In.CS=Yes}"
"1094",0.234159779614325,0.365198711063373,1.00239797441213,340,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1164",0.279614325068871,0.365107913669065,1.00214875358692,406,"{Has.Used.Internet=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Maybe}"
"259",0.117079889807163,0.189098998887653,1.00208666563822,170,"{CS.Fosters.Creativity=Yes,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=No}"
"808",0.113636363636364,0.365044247787611,1.00197400337923,165,"{CS.Uses.Little.Math=No,
Uses.Computer.At.Lan.House=No} ","{Would.Enroll.In.CS=Maybe}"
"412",0.103305785123967,0.447761194029851,1.00177080698204,150,"{CS.Requires.Knowledge.In.Computers=No,
Has.Used.Database=No} ","{Would.Enroll.In.CS=Yes}"
"1579",0.196969696969697,0.447574334898279,1.00135274926395,286,"{CS.Only.Teaches.To.Use.Software=No,
CS.Is.Prestigious=Yes} ","{Would.Enroll.In.CS=Yes}"
"83",0.298209366391185,0.364785172704297,1.00126289369875,433,"{CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1142",0.298209366391185,0.364785172704297,1.00126289369875,433,"{Year=2011,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Maybe}"
"84",0.300964187327824,0.364774624373957,1.00123394062568,437,"{Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1150",0.300964187327824,0.364774624373957,1.00123394062568,437,"{Year=2011,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1704",0.300964187327824,0.447287615148414,1.00071127456933,437,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Yes}"
"87",0.318870523415978,0.364566929133858,1.00066385841656,463,"{Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Maybe}"
"1168",0.318870523415978,0.364566929133858,1.00066385841656,463,"{Year=2011,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Maybe}"
"1415",0.160468319559229,0.44721689059501,1.00055304336511,233,"{CS.Uses.Little.Math=No,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Yes}"
"1461",0.137052341597796,0.447191011235955,1.00049514378214,199,"{Higher.Education.Required.To.Work.In.CS=Yes,
Uses.Computer.At.Lan.House=No} ","{Would.Enroll.In.CS=Yes}"
"122",0.37603305785124,0.447174447174447,1.00045808520385,546,"{Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Yes}"
"1762",0.37603305785124,0.447174447174447,1.00045808520385,546,"{Year=2011,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Yes}"
"608",0.118457300275482,0.364406779661017,1.00022427990132,172,"{Has.Used.Image.Editor=Yes,
Has.Used.Spreadsheet=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1111",0.266528925619835,0.364406779661017,1.00022427990132,387,"{Uses.Computer.At.Library=No,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Maybe}"
"1152",0.272038567493113,0.364391143911439,1.00018136287223,395,"{Uses.Computer.At.Work=No,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Maybe}"
"847",0.161845730027548,0.364341085271318,1.00004396184112,235,"{CS.Has.Low.Employability=No,
Uses.Computer.At.Work=No} ","{Would.Enroll.In.CS=Maybe}"
"1",0.18870523415978,0.18870523415978,1,274,"{} ","{Would.Enroll.In.CS=No}"
"2",0.364325068870523,0.364325068870523,1,529,"{} ","{Would.Enroll.In.CS=Maybe}"
"3",0.446969696969697,0.446969696969697,1,649,"{} ","{Would.Enroll.In.CS=Yes}"
"31",0.18870523415978,0.18870523415978,1,274,"{Year=2011} ","{Would.Enroll.In.CS=No}"
"92",0.364325068870523,0.364325068870523,1,529,"{Year=2011} ","{Would.Enroll.In.CS=Maybe}"
"129",0.446969696969697,0.446969696969697,1,649,"{Year=2011} ","{Would.Enroll.In.CS=Yes}"
"1574",0.182506887052342,0.446880269814503,0.999799925686684,265,"{CS.Is.Prestigious=Yes,
Uses.Computer.At.Friends.House=Yes} ","{Would.Enroll.In.CS=Yes}"
"1699",0.286501377410468,0.446831364124597,0.999690509566895,416,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Yes}"
"1396",0.176308539944904,0.446771378708551,0.999556304907268,256,"{CS.Requires.Knowledge.In.Computers=Yes,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Yes}"
"188",0.116391184573003,0.188616071428571,0.999527502606882,169,"{Uses.Computer.At.Home=Yes,
Uses.Computer.At.Relatives.House=Yes} ","{Would.Enroll.In.CS=No}"
"1184",0.121212121212121,0.446700507614213,0.999397745848748,176,"{Uses.Computer.At.Friends.House=Yes,
Has.Used.Spreadsheet=Yes} ","{Would.Enroll.In.CS=Yes}"
"1702",0.290633608815427,0.446560846560847,0.999085283831047,422,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Uses.Computer.At.Home=Yes} ","{Would.Enroll.In.CS=Yes}"
"1137",0.258953168044077,0.363988383349468,0.999075865072641,376,"{CS.Fosters.Creativity=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Maybe}"
"1134",0.24931129476584,0.363819095477387,0.998611203465342,362,"{CS.Fosters.Creativity=Yes,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1643",0.274793388429752,0.446308724832215,0.998521214878853,399,"{Has.Used.Internet=Yes,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Yes}"
"1079",0.21969696969697,0.363740022805017,0.99839416467464,319,"{CS.Only.Teaches.To.Use.Software=No,
Has.Used.Text.Editor=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1106",0.238980716253444,0.363731656184486,0.998371199961955,347,"{Uses.Computer.At.Library=No,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1267",0.15702479338843,0.446183953033268,0.998242064413413,228,"{Field.Of.Interest=Biology-Health Sciences,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Yes}"
"1270",0.162534435261708,0.446124763705104,0.998109640831758,236,"{Field.Of.Interest=Biology-Health Sciences,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Yes}"
"1145",0.256887052341598,0.3635477582846,0.997866436728242,373,"{Has.Used.Text.Editor=Yes,
Has.Used.For.Creating.Web.Pages=No} ","{Would.Enroll.In.CS=Maybe}"
"1029",0.179752066115702,0.363509749303621,0.997762109619769,261,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Has.Used.Games=Yes} ","{Would.Enroll.In.CS=Maybe}"
"821",0.165977961432507,0.363499245852187,0.997733279730389,241,"{CS.Uses.Little.Math=No,
CS.Fosters.Creativity=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1494",0.192148760330579,0.445686900958466,0.997130015703688,279,"{CS.Work.Has.Long.Hours=No,
CS.Enables.Interdisciplinary.Experiences=Yes} ","{Would.Enroll.In.CS=Yes}"
"1452",0.211432506887052,0.445573294629898,0.996875845612654,307,"{CS.Has.Low.Employability=No,
Has.Used.Email=Yes} ","{Would.Enroll.In.CS=Yes}"
"818",0.145316804407713,0.363166953528399,0.996821203257535,211,"{CS.Uses.Little.Math=No,
Uses.Computer.At.Library=No} ","{Would.Enroll.In.CS=Maybe}"
"1651",0.247245179063361,0.445409429280397,0.99650923161038,359,"{Uses.Computer.At.Library=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=Yes}"
"1716",0.325757575757576,0.445386064030132,0.996456956813176,473,"{Uses.Computer.At.Library=No,
Uses.Computer.At.Digital.Inclusion.Center=No} ","{Would.Enroll.In.CS=Yes}"
"210",0.121212121212121,0.188034188034188,0.996443945349055,176,"{Has.Used.For.Creating.Web.Pages=No,
Has.Used.Other.Softwares=No} ","{Would.Enroll.In.CS=No}"
"1097",0.236225895316804,0.362962962962963,0.996261289645033,343,"{CS.Enables.Interdisciplinary.Experiences=Yes,
Uses.Computer.At.Home=Yes} ","{Would.Enroll.In.CS=Maybe}"
"1257",0.123278236914601,0.445273631840796,0.996205413609917,179,"{Field.Of.Interest=Biology-Health Sciences,
Uses.Computer.At.Friends.House=Yes} ","{Would.Enroll.In.CS=Yes}"
